R,G,B,R',G',B',X,Y,Z,L',M',S',L,M,S,L,a,b,,RGB,Min,Max
0.125000,0.312500,0.937500,0.014350,0.079581,0.863669,0.200126,0.122300,0.762756,0.093015,0.149945,0.567730,0.453090,0.531265,0.828033,0.513605,-0.020868,-0.242232,,,,
0.187500,0.312500,0.937500,0.029343,0.079581,0.863669,0.206632,0.125489,0.763022,0.099196,0.153123,0.569055,0.462912,0.534991,0.828676,0.518627,-0.010202,-0.239581,,,,
0.250000,0.312500,0.937500,0.050876,0.079581,0.863669,0.215976,0.130068,0.763404,0.108074,0.157687,0.570957,0.476329,0.540254,0.829598,0.525623,0.003968,-0.235859,,,,
0.312500,0.312500,0.937500,0.079581,0.079581,0.863669,0.228433,0.136173,0.763914,0.119908,0.163770,0.573492,0.493117,0.547115,0.830824,0.534596,0.021063,-0.231046,,,,
0.375000,0.312500,0.937500,0.116016,0.079581,0.863669,0.244244,0.143922,0.764561,0.134929,0.171492,0.576711,0.512903,0.555582,0.832376,0.545473,0.040333,-0.225160,,,,
0.437500,0.312500,0.937500,0.160683,0.079581,0.863669,0.263627,0.153421,0.765354,0.153344,0.180959,0.580656,0.535249,0.565623,0.834269,0.558136,0.060998,-0.218254,,,,
0.500000,0.312500,0.937500,0.214041,0.079581,0.863669,0.286782,0.164769,0.766301,0.175342,0.192268,0.585369,0.559709,0.577168,0.836520,0.572437,0.082352,-0.210404,,,,
0.562500,0.312500,0.937500,0.276518,0.079581,0.863669,0.313893,0.178056,0.767411,0.201099,0.205509,0.590888,0.585873,0.590124,0.839141,0.588215,0.103816,-0.201704,,,,
0.625000,0.312500,0.937500,0.348510,0.079581,0.863669,0.345134,0.193367,0.768689,0.230780,0.220767,0.597247,0.613384,0.604382,0.842141,0.605308,0.124955,-0.192257,,,,
0.687500,0.312500,0.937500,0.430393,0.079581,0.863669,0.380668,0.210781,0.770143,0.264538,0.238121,0.604479,0.641942,0.619821,0.845526,0.623556,0.145470,-0.182171,,,,
0.750000,0.312500,0.937500,0.522522,0.079581,0.863669,0.420647,0.230374,0.771779,0.302519,0.257647,0.612617,0.671302,0.636319,0.849304,0.642813,0.165173,-0.171552,,,,
0.812500,0.312500,0.937500,0.625232,0.079581,0.863669,0.465218,0.252218,0.773603,0.344864,0.279415,0.621689,0.701265,0.653757,0.853476,0.662941,0.183967,-0.160500,,,,
0.875000,0.312500,0.937500,0.738845,0.079581,0.863669,0.514520,0.276380,0.775620,0.391703,0.303494,0.631725,0.731676,0.672022,0.858043,0.683818,0.201816,-0.149110,,,,
0.937500,0.312500,0.937500,0.863669,0.079581,0.863669,0.568688,0.302927,0.777837,0.443164,0.329949,0.642750,0.762409,0.691007,0.863006,0.705332,0.218731,-0.137468,,,,
1.000000,0.312500,0.937500,1.000000,0.079581,0.863669,0.627848,0.331921,0.780257,0.499369,0.358843,0.654792,0.793367,0.710616,0.868363,0.727387,0.234752,-0.125649,,,,
0.000000,0.375000,0.937500,0.000000,0.116016,0.863669,0.207606,0.145304,0.766489,0.106639,0.171705,0.576729,0.474212,0.555811,0.832384,0.537513,-0.036746,-0.225990,,,,
0.062500,0.375000,0.937500,0.005156,0.116016,0.863669,0.209843,0.146401,0.766581,0.108765,0.172797,0.577184,0.477342,0.556988,0.832603,0.539104,-0.033314,-0.225165,,,,
0.125000,0.375000,0.937500,0.014350,0.116016,0.863669,0.213833,0.148356,0.766744,0.112555,0.174746,0.577996,0.482824,0.559074,0.832994,0.541912,-0.027362,-0.223706,,,,
0.187500,0.375000,0.937500,0.029343,0.116016,0.863669,0.220339,0.151545,0.767010,0.118736,0.177924,0.579320,0.491505,0.562442,0.833629,0.546409,-0.018085,-0.221359,,,,
0.250000,0.375000,0.937500,0.050876,0.116016,0.863669,0.229683,0.156124,0.767393,0.127614,0.182487,0.581222,0.503461,0.567211,0.834541,0.552706,-0.005607,-0.218054,,,,
0.312500,0.375000,0.937500,0.079581,0.116016,0.863669,0.242140,0.162229,0.767902,0.139448,0.188571,0.583758,0.518566,0.573445,0.835752,0.560828,0.009674,-0.213762,,,,
0.375000,0.375000,0.937500,0.116016,0.116016,0.863669,0.257951,0.169978,0.768549,0.154469,0.196293,0.586976,0.536555,0.581168,0.837285,0.570736,0.027187,-0.208491,,,,
0.437500,0.375000,0.937500,0.160683,0.116016,0.863669,0.277334,0.179477,0.769342,0.172884,0.205760,0.590922,0.557081,0.590364,0.839157,0.582346,0.046294,-0.202275,,,,
0.500000,0.375000,0.937500,0.214041,0.116016,0.863669,0.300489,0.190825,0.770290,0.194882,0.217068,0.595635,0.579772,0.600988,0.841382,0.595544,0.066376,-0.195171,,,,
0.562500,0.375000,0.937500,0.276518,0.116016,0.863669,0.327600,0.204112,0.771399,0.220639,0.230310,0.601153,0.604265,0.612967,0.843973,0.610195,0.086894,-0.187255,,,,
0.625000,0.375000,0.937500,0.348510,0.116016,0.863669,0.358842,0.219423,0.772678,0.250319,0.245568,0.607512,0.630229,0.626215,0.846938,0.626161,0.107409,-0.178611,,,,
0.687500,0.375000,0.937500,0.430393,0.116016,0.863669,0.394375,0.236837,0.774131,0.284077,0.262922,0.614745,0.657374,0.640632,0.850286,0.643301,0.127593,-0.169331,,,,
0.750000,0.375000,0.937500,0.522522,0.116016,0.863669,0.434354,0.256431,0.775767,0.322059,0.282447,0.622882,0.685454,0.656114,0.854021,0.661482,0.147217,-0.159506,,,,
0.812500,0.375000,0.937500,0.625232,0.116016,0.863669,0.478925,0.278274,0.777591,0.364403,0.304216,0.631955,0.714267,0.672554,0.858148,0.680576,0.166138,-0.149229,,,,
0.875000,0.375000,0.937500,0.738845,0.116016,0.863669,0.528227,0.302437,0.779609,0.411243,0.328295,0.641990,0.743646,0.689850,0.862666,0.700467,0.184276,-0.138584,,,,
0.937500,0.375000,0.937500,0.863669,0.116016,0.863669,0.582395,0.328983,0.781825,0.462704,0.354750,0.653016,0.773454,0.707904,0.867577,0.721047,0.201600,-0.127652,,,,
1.000000,0.375000,0.937500,1.000000,0.116016,0.863669,0.641556,0.357977,0.784246,0.518909,0.383644,0.665058,0.803583,0.726623,0.872877,0.742223,0.218116,-0.116506,,,,
0.000000,0.437500,0.937500,0.000000,0.160683,0.863669,0.224410,0.177248,0.771379,0.130594,0.202109,0.589313,0.507350,0.586852,0.838395,0.569097,-0.043880,-0.205696,,,,
0.062500,0.437500,0.937500,0.005156,0.160683,0.863669,0.226647,0.178344,0.771470,0.132719,0.203202,0.589769,0.510087,0.587907,0.838611,0.570510,-0.040932,-0.204974,,,,
0.125000,0.437500,0.937500,0.014350,0.160683,0.863669,0.230637,0.180300,0.771634,0.136510,0.205150,0.590581,0.514898,0.589781,0.838996,0.573007,-0.035793,-0.203694,,,,
0.187500,0.437500,0.937500,0.029343,0.160683,0.863669,0.237143,0.183488,0.771900,0.142691,0.208328,0.591905,0.522555,0.592810,0.839623,0.577020,-0.027724,-0.201631,,,,
0.250000,0.437500,0.937500,0.050876,0.160683,0.863669,0.246487,0.188068,0.772282,0.151568,0.212891,0.593807,0.533175,0.597108,0.840521,0.582662,-0.016752,-0.198719,,,,
0.312500,0.437500,0.937500,0.079581,0.160683,0.863669,0.258944,0.194173,0.772792,0.163403,0.218975,0.596343,0.546705,0.602742,0.841716,0.589976,-0.003136,-0.194924,,,,
0.375000,0.437500,0.937500,0.116016,0.160683,0.863669,0.274755,0.201921,0.773439,0.178424,0.226697,0.599561,0.562969,0.609746,0.843227,0.598951,0.012703,-0.190243,,,,
0.437500,0.437500,0.937500,0.160683,0.160683,0.863669,0.294138,0.211421,0.774232,0.196838,0.236164,0.603506,0.581706,0.618118,0.845072,0.609530,0.030262,-0.184697,,,,
0.500000,0.437500,0.937500,0.214041,0.160683,0.863669,0.317293,0.222769,0.775179,0.218836,0.247472,0.608220,0.602615,0.627830,0.847267,0.621630,0.049018,-0.178328,,,,
0.562500,0.437500,0.937500,0.276518,0.160683,0.863669,0.344404,0.236056,0.776289,0.244594,0.260714,0.613738,0.625386,0.638834,0.849821,0.635144,0.068485,-0.171191,,,,
0.625000,0.437500,0.937500,0.348510,0.160683,0.863669,0.375646,0.251367,0.777567,0.274274,0.275972,0.620097,0.649723,0.651061,0.852746,0.649957,0.088243,-0.163356,,,,
0.687500,0.437500,0.937500,0.430393,0.160683,0.863669,0.411179,0.268781,0.779021,0.308032,0.293326,0.627330,0.675355,0.664431,0.856049,0.665949,0.107955,-0.154897,,,,
0.750000,0.437500,0.937500,0.522522,0.160683,0.863669,0.451158,0.288374,0.780657,0.346014,0.312851,0.635467,0.702044,0.678859,0.859735,0.683001,0.127366,-0.145894,,,,
0.812500,0.437500,0.937500,0.625232,0.160683,0.863669,0.495729,0.310218,0.782481,0.388358,0.334620,0.644540,0.729588,0.694252,0.863807,0.700997,0.146294,-0.136425,,,,
0.875000,0.437500,0.937500,0.738845,0.160683,0.863669,0.545031,0.334380,0.784498,0.435197,0.358699,0.654575,0.757813,0.710521,0.868267,0.719830,0.164620,-0.126567,,,,
0.937500,0.437500,0.937500,0.863669,0.160683,0.863669,0.599199,0.360927,0.786715,0.486659,0.385154,0.665601,0.786577,0.727576,0.873115,0.739399,0.182277,-0.116393,,,,
1.000000,0.437500,0.937500,1.000000,0.160683,0.863669,0.658360,0.389921,0.789135,0.542864,0.414048,0.677643,0.815762,0.745333,0.878349,0.759612,0.199234,-0.105971,,,,
0.000000,0.500000,0.937500,0.000000,0.214041,0.863669,0.244484,0.215407,0.777220,0.159210,0.238429,0.604347,0.541988,0.620088,0.845465,0.602734,-0.052902,-0.184501,,,,
0.062500,0.500000,0.937500,0.005156,0.214041,0.863669,0.246721,0.216504,0.777311,0.161335,0.239522,0.604803,0.544390,0.621034,0.845677,0.603989,-0.050354,-0.183870,,,,
0.125000,0.500000,0.937500,0.014350,0.214041,0.863669,0.250711,0.218459,0.777475,0.165126,0.241471,0.605615,0.548620,0.622713,0.846055,0.606211,-0.045895,-0.182752,,,,
0.187500,0.500000,0.937500,0.029343,0.214041,0.863669,0.257217,0.221648,0.777741,0.171307,0.244648,0.606939,0.555382,0.625433,0.846672,0.609790,-0.038848,-0.180947,,,,
0.250000,0.500000,0.937500,0.050876,0.214041,0.863669,0.266561,0.226227,0.778123,0.180184,0.249212,0.608841,0.564814,0.629298,0.847555,0.614839,-0.029180,-0.178392,,,,
0.312500,0.500000,0.937500,0.079581,0.214041,0.863669,0.279018,0.232332,0.778633,0.192019,0.255296,0.611377,0.576919,0.634378,0.848730,0.621413,-0.017047,-0.175052,,,,
0.375000,0.500000,0.937500,0.116016,0.214041,0.863669,0.294829,0.240081,0.779280,0.207040,0.263018,0.614595,0.591586,0.640710,0.850217,0.629519,-0.002746,-0.170918,,,,
0.437500,0.500000,0.937500,0.160683,0.214041,0.863669,0.314212,0.249580,0.780073,0.225454,0.272484,0.618540,0.608629,0.648307,0.852032,0.639127,0.013332,-0.165999,,,,
0.500000,0.500000,0.937500,0.214041,0.214041,0.863669,0.337367,0.260928,0.781020,0.247453,0.283793,0.623253,0.627813,0.657154,0.854191,0.650177,0.030762,-0.160322,,,,
0.562500,0.500000,0.937500,0.276518,0.214041,0.863669,0.364478,0.274215,0.782130,0.273210,0.297034,0.628772,0.648881,0.667220,0.856704,0.662588,0.049119,-0.153931,,,,
0.625000,0.500000,0.937500,0.348510,0.214041,0.863669,0.395720,0.289526,0.783408,0.302890,0.312292,0.635131,0.671576,0.678454,0.859583,0.676268,0.068018,-0.146877,,,,
0.687500,0.500000,0.937500,0.430393,0.214041,0.863669,0.431253,0.306940,0.784862,0.336648,0.329646,0.642364,0.695652,0.690795,0.862833,0.691116,0.087130,-0.139222,,,,
0.750000,0.500000,0.937500,0.522522,0.214041,0.863669,0.471232,0.326533,0.786498,0.374630,0.349172,0.650501,0.720887,0.704174,0.866462,0.707030,0.106187,-0.131032,,,,
0.812500,0.500000,0.937500,0.625232,0.214041,0.863669,0.515803,0.348377,0.788322,0.416974,0.370940,0.659574,0.747084,0.718513,0.870471,0.723906,0.124983,-0.122372,,,,
0.875000,0.500000,0.937500,0.738845,0.214041,0.863669,0.565105,0.372540,0.790339,0.463813,0.395019,0.669609,0.774072,0.733735,0.874864,0.741649,0.143370,-0.113310,,,,
0.937500,0.500000,0.937500,0.863669,0.214041,0.863669,0.619273,0.399086,0.792556,0.515275,0.421474,0.680635,0.801702,0.749763,0.879639,0.760163,0.161248,-0.103912,,,,
1.000000,0.500000,0.937500,1.000000,0.214041,0.863669,0.678433,0.428080,0.794976,0.571480,0.450368,0.692677,0.829851,0.766518,0.884797,0.779364,0.178554,-0.094239,,,,
0.000000,0.562500,0.937500,0.000000,0.276518,0.863669,0.267988,0.260087,0.784059,0.192716,0.280956,0.621950,0.577616,0.654957,0.853595,0.637872,-0.063456,-0.162860,,,,
0.062500,0.562500,0.937500,0.005156,0.276518,0.863669,0.270225,0.261184,0.784150,0.194841,0.282049,0.622406,0.579732,0.655805,0.853803,0.638990,-0.061237,-0.162310,,,,
0.125000,0.562500,0.937500,0.014350,0.276518,0.863669,0.274215,0.263139,0.784314,0.198632,0.283998,0.623218,0.583467,0.657312,0.854175,0.640970,-0.057341,-0.161334,,,,
0.187500,0.562500,0.937500,0.029343,0.276518,0.863669,0.280721,0.266328,0.784580,0.204813,0.287175,0.624542,0.589457,0.659754,0.854779,0.644167,-0.051152,-0.159756,,,,
0.250000,0.562500,0.937500,0.050876,0.276518,0.863669,0.290065,0.270907,0.784962,0.213690,0.291739,0.626444,0.597854,0.663231,0.855646,0.648689,-0.042597,-0.157518,,,,
0.312500,0.562500,0.937500,0.079581,0.276518,0.863669,0.302522,0.277012,0.785472,0.225525,0.297823,0.628980,0.608693,0.667810,0.856799,0.654599,-0.031759,-0.154586,,,,
0.375000,0.562500,0.937500,0.116016,0.276518,0.863669,0.318333,0.284761,0.786119,0.240546,0.305545,0.632198,0.621917,0.673532,0.858258,0.661918,-0.018843,-0.150944,,,,
0.437500,0.562500,0.937500,0.160683,0.276518,0.863669,0.337716,0.294260,0.786912,0.258960,0.315011,0.636143,0.637399,0.680417,0.860039,0.670633,-0.004142,-0.146595,,,,
0.500000,0.562500,0.937500,0.214041,0.276518,0.863669,0.360871,0.305608,0.787860,0.280959,0.326320,0.640856,0.654959,0.688464,0.862158,0.680705,0.012002,-0.141555,,,,
0.562500,0.562500,0.937500,0.276518,0.276518,0.863669,0.387983,0.318895,0.788969,0.306716,0.339561,0.646375,0.674391,0.697653,0.864626,0.692077,0.029233,-0.135855,,,,
0.625000,0.562500,0.937500,0.348510,0.276518,0.863669,0.419224,0.334206,0.790247,0.336396,0.354819,0.652734,0.695478,0.707950,0.867452,0.704675,0.047207,-0.129535,,,,
0.687500,0.562500,0.937500,0.430393,0.276518,0.863669,0.454757,0.351620,0.791701,0.370154,0.372174,0.659967,0.718005,0.719308,0.870644,0.718417,0.065614,-0.122642,,,,
0.750000,0.562500,0.937500,0.522522,0.276518,0.863669,0.494736,0.371214,0.793337,0.408136,0.391699,0.668104,0.741768,0.731674,0.874208,0.733217,0.084190,-0.115230,,,,
0.812500,0.562500,0.937500,0.625232,0.276518,0.863669,0.539307,0.393057,0.795161,0.450480,0.413467,0.677176,0.766582,0.744984,0.878147,0.748987,0.102717,-0.107355,,,,
0.875000,0.562500,0.937500,0.738845,0.276518,0.863669,0.588609,0.417220,0.797178,0.497319,0.437546,0.687212,0.792280,0.759174,0.882464,0.765638,0.121027,-0.099074,,,,
0.937500,0.562500,0.937500,0.863669,0.276518,0.863669,0.642777,0.443766,0.799395,0.548781,0.464001,0.698237,0.818715,0.774176,0.887158,0.783089,0.138995,-0.090443,,,,
1.000000,0.562500,0.937500,1.000000,0.276518,0.863669,0.701938,0.472760,0.801816,0.604986,0.492895,0.710279,0.845763,0.789923,0.892229,0.801257,0.156532,-0.081518,,,,
0.000000,0.625000,0.937500,0.000000,0.348510,0.863669,0.295072,0.311573,0.791940,0.231325,0.329961,0.642234,0.613867,0.691015,0.862776,0.674080,-0.075189,-0.141122,,,,
0.062500,0.625000,0.937500,0.005156,0.348510,0.863669,0.297309,0.312670,0.792031,0.233451,0.331054,0.642690,0.615742,0.691777,0.862979,0.675079,-0.073240,-0.140642,,,,
0.125000,0.625000,0.937500,0.014350,0.348510,0.863669,0.301299,0.314625,0.792195,0.237241,0.333002,0.643502,0.619056,0.693132,0.863343,0.676850,-0.069810,-0.139790,,,,
0.187500,0.625000,0.937500,0.029343,0.348510,0.863669,0.307805,0.317814,0.792461,0.243422,0.336180,0.644826,0.624387,0.695329,0.863935,0.679713,-0.064338,-0.138410,,,,
0.250000,0.625000,0.937500,0.050876,0.348510,0.863669,0.317150,0.322393,0.792843,0.252300,0.340744,0.646728,0.631886,0.698462,0.864783,0.683774,-0.056729,-0.136450,,,,
0.312500,0.625000,0.937500,0.079581,0.348510,0.863669,0.329606,0.328498,0.793353,0.264134,0.346827,0.649264,0.641616,0.702594,0.865912,0.689096,-0.047014,-0.133877,,,,
0.375000,0.625000,0.937500,0.116016,0.348510,0.863669,0.345417,0.336247,0.794000,0.279155,0.354549,0.652482,0.653555,0.707770,0.867340,0.695711,-0.035327,-0.130671,,,,
0.437500,0.625000,0.937500,0.160683,0.348510,0.863669,0.364800,0.345746,0.794793,0.297570,0.364016,0.656427,0.667621,0.714014,0.869085,0.703619,-0.021884,-0.126830,,,,
0.500000,0.625000,0.937500,0.214041,0.348510,0.863669,0.387955,0.357094,0.795740,0.319568,0.375325,0.661140,0.683682,0.721333,0.871160,0.712799,-0.006955,-0.122364,,,,
0.562500,0.625000,0.937500,0.276518,0.348510,0.863669,0.415067,0.370381,0.796850,0.345325,0.388566,0.666659,0.701578,0.729718,0.873577,0.723210,0.009166,-0.117292,,,,
0.625000,0.625000,0.937500,0.348510,0.348510,0.863669,0.446308,0.385692,0.798128,0.375006,0.403824,0.673018,0.721128,0.739147,0.876346,0.734796,0.026182,-0.111645,,,,
0.687500,0.625000,0.937500,0.430393,0.348510,0.863669,0.481841,0.403106,0.799582,0.408764,0.421178,0.680251,0.742148,0.749587,0.879474,0.747492,0.043811,-0.105458,,,,
0.750000,0.625000,0.937500,0.522522,0.348510,0.863669,0.521820,0.422699,0.801218,0.446745,0.440704,0.688388,0.764457,0.760996,0.882967,0.761227,0.061802,-0.098775,,,,
0.812500,0.625000,0.937500,0.625232,0.348510,0.863669,0.566391,0.444543,0.803042,0.489090,0.462472,0.697461,0.787885,0.773324,0.886829,0.775926,0.079937,-0.091642,,,,
0.875000,0.625000,0.937500,0.738845,0.348510,0.863669,0.615694,0.468705,0.805059,0.535929,0.486551,0.707496,0.812274,0.786519,0.891062,0.791513,0.098037,-0.084106,,,,
0.937500,0.625000,0.937500,0.863669,0.348510,0.863669,0.669861,0.495252,0.807276,0.587390,0.513006,0.718522,0.837482,0.800524,0.895667,0.807913,0.115960,-0.076216,,,,
1.000000,0.625000,0.937500,1.000000,0.348510,0.863669,0.729022,0.524246,0.809696,0.643595,0.541900,0.730564,0.863385,0.815279,0.900643,0.825055,0.133599,-0.068019,,,,
0.000000,0.687500,0.937500,0.000000,0.430393,0.863669,0.325877,0.370132,0.800903,0.275239,0.385698,0.665305,0.650484,0.727918,0.872985,0.711032,-0.087787,-0.119546,,,,
0.062500,0.687500,0.937500,0.005156,0.430393,0.863669,0.328115,0.371229,0.800995,0.277365,0.386791,0.665761,0.652154,0.728605,0.873185,0.711927,-0.086062,-0.119126,,,,
0.125000,0.687500,0.937500,0.014350,0.430393,0.863669,0.332105,0.373184,0.801158,0.281155,0.388739,0.666573,0.655112,0.729826,0.873539,0.713518,-0.083019,-0.118380,,,,
0.187500,0.687500,0.937500,0.029343,0.430393,0.863669,0.338611,0.376372,0.801424,0.287336,0.391917,0.667897,0.659878,0.731809,0.874118,0.716092,-0.078149,-0.117172,,,,
0.250000,0.687500,0.937500,0.050876,0.430393,0.863669,0.347955,0.380952,0.801807,0.296214,0.396481,0.669799,0.666605,0.734639,0.874947,0.719750,-0.071342,-0.115453,,,,
0.312500,0.687500,0.937500,0.079581,0.430393,0.863669,0.360412,0.387057,0.802316,0.308048,0.402564,0.672335,0.675367,0.738377,0.876049,0.724556,-0.062595,-0.113192,,,,
0.375000,0.687500,0.937500,0.116016,0.430393,0.863669,0.376223,0.394806,0.802963,0.323069,0.410286,0.675553,0.686170,0.743069,0.877445,0.730547,-0.051991,-0.110369,,,,
0.437500,0.687500,0.937500,0.160683,0.430393,0.863669,0.395606,0.404305,0.803757,0.341484,0.419753,0.679498,0.698967,0.748740,0.879150,0.737735,-0.039686,-0.106977,,,,
0.500000,0.687500,0.937500,0.214041,0.430393,0.863669,0.418761,0.415653,0.804704,0.363482,0.431062,0.684211,0.713665,0.755405,0.881178,0.746109,-0.025888,-0.103020,,,,
0.562500,0.687500,0.937500,0.276518,0.430393,0.863669,0.445872,0.428940,0.805813,0.389239,0.444303,0.689730,0.730139,0.763062,0.883540,0.755642,-0.010835,-0.098511,,,,
0.625000,0.687500,0.937500,0.348510,0.430393,0.863669,0.477113,0.444251,0.807092,0.418919,0.459561,0.696089,0.748244,0.771699,0.886247,0.766296,0.005220,-0.093471,,,,
0.687500,0.687500,0.937500,0.430393,0.430393,0.863669,0.512647,0.461665,0.808546,0.452677,0.476915,0.703322,0.767826,0.781293,0.889306,0.778018,0.022028,-0.087928,,,,
0.750000,0.687500,0.937500,0.522522,0.430393,0.863669,0.552626,0.481258,0.810182,0.490659,0.496441,0.711459,0.788727,0.791813,0.892723,0.790752,0.039357,-0.081916,,,,
0.812500,0.687500,0.937500,0.625232,0.430393,0.863669,0.597197,0.503102,0.812005,0.533003,0.518209,0.720531,0.810793,0.803221,0.896501,0.804434,0.056998,-0.075471,,,,
0.875000,0.687500,0.937500,0.738845,0.430393,0.863669,0.646499,0.527264,0.814023,0.579843,0.542288,0.730567,0.833880,0.815474,0.900644,0.819000,0.074770,-0.068632,,,,
0.937500,0.687500,0.937500,0.863669,0.430393,0.863669,0.700666,0.553811,0.816239,0.631304,0.568743,0.741592,0.857853,0.828525,0.905153,0.834384,0.092522,-0.061442,,,,
1.000000,0.687500,0.937500,1.000000,0.430393,0.863669,0.759827,0.582805,0.818660,0.687509,0.597637,0.753634,0.882591,0.842324,0.910026,0.850522,0.110133,-0.053942,,,,
0.000000,0.750000,0.937500,0.000000,0.522522,0.863669,0.360537,0.436018,0.810988,0.324647,0.448409,0.691263,0.687286,0.765405,0.884194,0.748481,-0.100989,-0.098315,,,,
0.062500,0.750000,0.937500,0.005156,0.522522,0.863669,0.362774,0.437114,0.811080,0.326773,0.449501,0.691718,0.688782,0.766026,0.884388,0.749289,-0.099450,-0.097947,,,,
0.125000,0.750000,0.937500,0.014350,0.522522,0.863669,0.366764,0.439070,0.811243,0.330563,0.451450,0.692530,0.691435,0.767132,0.884734,0.750723,-0.096731,-0.097293,,,,
0.187500,0.750000,0.937500,0.029343,0.522522,0.863669,0.373270,0.442258,0.811510,0.336744,0.454627,0.693854,0.695718,0.768927,0.885298,0.753047,-0.092367,-0.096233,,,,
0.250000,0.750000,0.937500,0.050876,0.522522,0.863669,0.382615,0.446838,0.811892,0.345622,0.459191,0.695756,0.701779,0.771492,0.886106,0.756354,-0.086243,-0.094722,,,,
0.312500,0.750000,0.937500,0.079581,0.522522,0.863669,0.395071,0.452943,0.812402,0.357456,0.465275,0.698292,0.709699,0.774884,0.887181,0.760709,-0.078332,-0.092731,,,,
